"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"30.03.2003","1,6610","1,7100","1,7210","1,6530","","-2,60%"
"23.03.2003","1,7054","1,7334","1,7744","1,6854","","-1,79%"
"16.03.2003","1,7365","1,6565","1,7435","1,6315","","6,37%"
"09.03.2003","1,6325","1,6225","1,6605","1,5985","","0,62%"
"02.03.2003","1,6225","1,6670","1,6840","1,5915","","1,60%"
"23.02.2003","1,5970","1,6130","1,6320","1,5880","","-1,66%"
"16.02.2003","1,6240","1,6530","1,6560","1,6160","","-1,90%"
"09.02.2003","1,6555","1,6355","1,6569","1,6275","","1,27%"
"02.02.2003","1,6347","1,6512","1,6578","1,6267","","-0,93%"
"26.01.2003","1,6500","1,6650","1,6760","1,6390","","-1,20%"
"19.01.2003","1,6700","1,6760","1,6800","1,6550","","-0,30%"
"12.01.2003","1,6750","1,6710","1,6880","1,6520","","0,24%"
"05.01.2003","1,6710","1,6500","1,7080","1,6480","","1,43%"
"29.12.2002","1,6475","1,6555","1,6745","1,6315","","-0,42%"
"22.12.2002","1,6545","1,6425","1,7005","1,6245","","0,88%"
"15.12.2002","1,6400","1,5360","1,6630","1,5340","","6,63%"
"08.12.2002","1,5380","1,5650","1,5820","1,5280","","-1,41%"
"01.12.2002","1,5600","1,5350","1,5600","1,5050","","1,40%"
"24.11.2002","1,5385","1,5865","1,5865","1,5305","","-2,63%"
"17.11.2002","1,5800","1,6030","1,6040","1,5660","","-1,37%"
"10.11.2002","1,6020","1,6170","1,6540","1,6000","","-0,93%"
"03.11.2002","1,6170","1,7250","1,7400","1,6060","","-4,43%"
"27.10.2002","1,6920","1,6880","1,7030","1,6630","","0,30%"
"20.10.2002","1,6870","1,6610","1,6890","1,6510","","1,63%"
"13.10.2002","1,6600","1,6450","1,6660","1,6360","","0,73%"
"06.10.2002","1,6480","1,6480","1,6660","1,6310","","0,24%"
"29.09.2002","1,6440","1,6670","1,6700","1,6310","","-1,26%"
"22.09.2002","1,6650","1,6630","1,6690","1,6400","","0,18%"
"15.09.2002","1,6620","1,6630","1,6785","1,6510","","-0,60%"
"08.09.2002","1,6720","1,6280","1,6970","1,6280","","2,26%"
"01.09.2002","1,6350","1,6370","1,6625","1,6100","","0,31%"
"25.08.2002","1,6300","1,6470","1,6480","1,6100","","-0,76%"
"18.08.2002","1,6425","1,6425","1,6535","1,6175","","0,15%"
"11.08.2002","1,6400","1,6480","1,6730","1,6170","","-0,49%"
"04.08.2002","1,6480","1,6440","1,6680","1,6090","","0,18%"
"28.07.2002","1,6450","1,6870","1,7080","1,6320","","-2,66%"
"21.07.2002","1,6900","1,6870","1,7060","1,6650","","1,05%"
"14.07.2002","1,6725","1,6665","1,7035","1,6325","","0,39%"
"07.07.2002","1,6660","1,6280","1,7140","1,6160","","3,16%"
"30.06.2002","1,6150","1,5800","1,6750","1,5500","","2,05%"
"23.06.2002","1,5825","1,5675","1,6685","1,5305","","0,96%"
"16.06.2002","1,5675","1,5865","1,6125","1,5145","","-0,76%"
"09.06.2002","1,5795","1,4655","1,5915","1,4385","","7,96%"
"02.06.2002","1,4630","1,4430","1,4750","1,4150","","1,63%"
"26.05.2002","1,4395","1,4215","1,4595","1,3695","","1,91%"
"19.05.2002","1,4125","1,4615","1,4625","1,3695","","-3,42%"
"12.05.2002","1,4625","1,3805","1,4695","1,3665","","5,79%"
"05.05.2002","1,3825","1,3695","1,3945","1,3575","","0,91%"
"28.04.2002","1,3700","1,3550","1,3790","1,3210","","0,92%"
"21.04.2002","1,3575","1,3115","1,3900","1,3075","","3,94%"
"14.04.2002","1,3060","1,3070","1,3230","1,2865","","-0,04%"
"07.04.2002","1,3065","1,3065","1,3315","1,2785","","-0,27%"
"31.03.2002","1,3100","1,3490","1,3610","1,3050","","-2,78%"
"24.03.2002","1,3475","1,3445","1,3505","1,3275","","0,26%"
"17.03.2002","1,3440","1,3510","1,3690","1,3230","","-0,26%"
"10.03.2002","1,3475","1,3715","1,3765","1,3475","","-1,32%"
"03.03.2002","1,3655","1,3925","1,3975","1,3605","","-1,80%"
"24.02.2002","1,3905","1,3885","1,4215","1,3605","","0,18%"
"17.02.2002","1,3880","1,3580","1,4220","1,3470","","2,51%"
"10.02.2002","1,3540","1,3930","1,4200","1,3310","","-3,46%"
"03.02.2002","1,4025","1,3105","1,4025","1,2955","","7,27%"
"27.01.2002","1,3075","1,3585","1,3635","1,2965","","-3,86%"
"20.01.2002","1,3600","1,3500","1,3730","1,3050","","0,78%"
"13.01.2002","1,3495","1,3835","1,3925","1,3475","","-2,17%"
"06.01.2002","1,3795","1,4145","1,4195","1,3635","","-2,44%"
"30.12.2001","1,4140","1,4510","1,4720","1,3720","","-2,38%"
"23.12.2001","1,4485","1,4805","1,4855","1,4015","","-2,29%"
"16.12.2001","1,4825","1,4425","1,4925","1,4325","","2,24%"
"09.12.2001","1,4500","1,4600","1,4730","1,4020","","-0,41%"
"02.12.2001","1,4560","1,4940","1,4980","1,4400","","-1,56%"
"25.11.2001","1,4790","1,4930","1,5060","1,4050","","-0,94%"
"18.11.2001","1,4930","1,5130","1,5600","1,3940","","-1,48%"
"11.11.2001","1,5155","1,5595","1,6085","1,4925","","-3,16%"
"04.11.2001","1,5650","1,5860","1,6400","1,5250","","0,00%"
"28.10.2001","1,5650","1,6200","1,6380","1,5350","","-2,95%"
"21.10.2001","1,6125","1,6585","1,7025","1,5225","","-2,33%"
"14.10.2001","1,6510","1,5850","1,6580","1,5170","","3,84%"
"07.10.2001","1,5900","1,5700","1,6630","1,5040","","-0,62%"
"30.09.2001","1,6000","1,5470","1,6800","1,4730","","3,90%"
"23.09.2001","1,5400","1,5450","1,5880","1,4560","","-0,32%"
"16.09.2001","1,5450","1,4600","1,5600","1,4270","","2,32%"
"09.09.2001","1,5100","1,4200","1,5110","1,3680","","7,28%"
"02.09.2001","1,4075","1,3135","1,4875","1,2950","","2,74%"
"26.08.2001","1,3700","1,4450","1,4700","1,2850","","-5,97%"
"19.08.2001","1,4570","1,4300","1,4930","1,3850","","4,07%"
"12.08.2001","1,4000","1,3900","1,5250","1,3700","","0,68%"
"05.08.2001","1,3905","1,3275","1,4085","1,3065","","3,19%"
"29.07.2001","1,3475","1,3175","1,3725","1,2735","","2,08%"
"22.07.2001","1,3200","1,3150","1,3600","1,2240","","-0,56%"
"15.07.2001","1,3275","1,3275","1,5125","1,2525","","-1,30%"
"08.07.2001","1,3450","1,3350","1,3860","1,2310","","0,00%"
"01.07.2001","1,3450","1,2900","1,3850","1,2190","","6,32%"
"24.06.2001","1,2650","1,2810","1,3253","1,1665","","-1,56%"
"17.06.2001","1,2850","1,1850","1,3160","1,1350","","7,58%"
"10.06.2001","1,1945","1,1595","1,2425","1,1025","","2,97%"
"03.06.2001","1,1600","1,1630","1,2250","1,1000","","0,87%"
"27.05.2001","1,1500","1,1310","1,2400","1,0550","","3,24%"
"20.05.2001","1,1139","1,1171","1,1464","1,0549","","0,35%"
"13.05.2001","1,1100","1,1400","1,1570","1,0985","","-3,65%"
"06.05.2001","1,1520","1,1080","1,1780","1,1060","","1,50%"
"29.04.2001","1,1350","1,1250","1,2550","1,1250","","1,34%"
"22.04.2001","1,1200","1,2340","1,2720","1,1100","","-9,71%"
"15.04.2001","1,2405","1,1725","1,3170","1,1025","","8,82%"
"08.04.2001","1,1400","1,2130","1,3300","1,1200","","-5,04%"
"01.04.2001","1,2005","1,0450","1,3050","1,0050","","14,88%"
"25.03.2001","1,0450","1,0050","1,1450","0,8450","","6,15%"
"18.03.2001","0,9845","0,9625","1,0111","0,9295","","-1,06%"
"11.03.2001","0,9950","0,9150","1,0560","0,8750","","11,36%"
"04.03.2001","0,8935","0,9479","0,9743","0,8835","","-2,88%"
"25.02.2001","0,9200","0,8700","1,1311","0,8000","","-5,64%"
"18.02.2001","0,9750","0,9604","1,4250","0,9578","","42,09%"
"11.02.2001","0,6862","0,6799","0,6887","0,6787","","0,84%"
"04.02.2001","0,6805","0,6745","0,6840","0,6732","","0,73%"
"28.01.2001","0,6756","0,6781","0,6817","0,6713","","-0,37%"
"21.01.2001","0,6781","0,6731","0,6812","0,6704","","0,67%"
"14.01.2001","0,6736","0,6678","0,6744","0,6678","","1,00%"
"07.01.2001","0,6669","0,6639","0,6701","0,6630","","0,44%"
"31.12.2000","0,6640","0,6677","0,6706","0,6622","","-0,94%"
"24.12.2000","0,6703","0,6717","0,6731","0,6679","","-0,15%"
"17.12.2000","0,6713","0,6774","0,6806","0,6697","","-1,00%"
"10.12.2000","0,6781","0,6802","0,6844","0,6752","","-0,28%"
"03.12.2000","0,6800","0,6807","0,6819","0,6752","","-0,25%"
"26.11.2000","0,6817","0,6912","0,6918","0,6797","","-1,53%"
"19.11.2000","0,6923","0,6862","0,6924","0,6854","","0,84%"
"12.11.2000","0,6865","0,6803","0,6865","0,6795","","0,79%"
"05.11.2000","0,6811","0,6781","0,6833","0,6758","","0,52%"
"29.10.2000","0,6776","0,6842","0,6850","0,6739","","-1,07%"
"22.10.2000","0,6849","0,6833","0,6892","0,6824","","0,37%"
"15.10.2000","0,6824","0,6771","0,6848","0,6763","","0,96%"
"08.10.2000","0,6759","0,6710","0,6763","0,6692","","0,64%"
"01.10.2000","0,6716","0,6652","0,6719","0,6638","","1,05%"
"24.09.2000","0,6646","0,6642","0,6674","0,6625","","0,18%"
"17.09.2000","0,6634","0,6707","0,6740","0,6589","","-0,63%"
"10.09.2000","0,6676","0,6635","0,6684","0,6633","","0,53%"
"03.09.2000","0,6641","0,6519","0,6653","0,6514","","1,70%"
"27.08.2000","0,6530","0,6491","0,6554","0,6489","","0,57%"
"20.08.2000","0,6493","0,6464","0,6521","0,6462","","0,43%"
"13.08.2000","0,6465","0,6459","0,6466","0,6418","","0,14%"
"06.08.2000","0,6456","0,6423","0,6466","0,6413","","0,51%"
"30.07.2000","0,6423","0,6360","0,6432","0,6348","","1,05%"
"23.07.2000","0,6356","0,6306","0,6362","0,6289","","0,86%"
"16.07.2000","0,6302","0,6288","0,6344","0,6271","","0,30%"
"09.07.2000","0,6283","0,6228","0,6295","0,6214","","0,69%"
"02.07.2000","0,6240","0,6207","0,6240","0,6192","","0,58%"
"25.06.2000","0,6204","0,6230","0,6244","0,6176","","-0,40%"
"18.06.2000","0,6229","0,6125","0,6232","0,6115","","1,70%"
"11.06.2000","0,6125","0,6140","0,6156","0,6108","","-0,13%"
"04.06.2000","0,6133","0,6134","0,6154","0,6075","","-0,03%"
"28.05.2000","0,6135","0,6149","0,6169","0,6117","","-0,57%"
"21.05.2000","0,6170","0,6229","0,6229","0,6169","","-1,01%"
"14.05.2000","0,6233","0,6133","0,6233","0,6133","","1,19%"
"07.05.2000","0,6160","0,6158","0,6189","0,6127","","-0,32%"
"30.04.2000","0,6180","0,6108","0,6192","0,6094","","1,10%"
"23.04.2000","0,6113","0,6006","0,6118","0,5995","","1,70%"
"16.04.2000","0,6011","0,5916","0,6013","0,5907","","1,43%"
"09.04.2000","0,5926","0,5916","0,5947","0,5896","","0,27%"
"02.04.2000","0,5910","0,5897","0,5921","0,5863","","0,32%"
"26.03.2000","0,5891","0,5809","0,5898","0,5809","","1,20%"
